Date,BBCA,BYAN,TPIA,BBRI,BMRI,DSSA,TLKM,ASII,BBNI,ICBP
2024-05-19,9412.01171875,18485.58984375,9089.111328125,4500.70654296875,5973.98779296875,12800.0,2771.692626953125,4408.9873046875,4749.56103515625,10103.6533203125
2024-05-20,9146.544921875,18412.427734375,9064.1416015625,4409.22900390625,5746.83984375,13050.0,2771.692626953125,4353.87451171875,4570.59228515625,10055.76953125
2024-05-21,9050.01171875,18266.103515625,9069.71484375,4281.16015625,5474.26220703125,15660.0,2734.613037109375,4317.13330078125,4377.8564453125,9960.0
2024-05-22,9098.279296875,18192.94140625,9069.71484375,4317.7509765625,5496.97705078125,17800.0,2725.34326171875,4326.318359375,4368.67822265625,10031.8271484375
2024-05-23,9098.279296875,18192.94140625,9069.71484375,4317.7509765625,5496.97705078125,17800.0,2725.34326171875,4326.318359375,4368.67822265625,10031.8271484375
2024-05-24,9098.279296875,18192.94140625,9069.71484375,4317.7509765625,5496.97705078125,17800.0,2725.34326171875,4326.318359375,4368.67822265625,10031.8271484375
2024-05-25,9098.279296875,18192.94140625,9069.71484375,4317.7509765625,5496.97705078125,17800.0,2725.34326171875,4326.318359375,4368.67822265625,10031.8271484375
2024-05-26,9098.279296875,18192.94140625,9069.71484375,4317.7509765625,5496.97705078125,17800.0,2725.34326171875,4326.318359375,4368.67822265625,10031.8271484375
2024-05-27,8977.6123046875,18168.552734375,8844.845703125,4162.2392578125,5292.5439453125,17800.0,2604.834716796875,4179.35205078125,4286.0771484375,9983.9423828125
2024-05-28,8977.6123046875,18144.166015625,9069.71484375,4143.943359375,5406.1181640625,19770.0,2651.18408203125,4142.61083984375,4322.7890625,10151.5380859375
2024-05-29,8832.8125,17900.29296875,9144.6708984375,4034.170166015625,5269.82958984375,21200.0,2604.834716796875,4096.68408203125,4157.5869140625,9983.9423828125
2024-05-30,8688.01171875,17753.96875,9144.6708984375,4006.726806640625,5337.9736328125,21200.0,2604.834716796875,3968.08837890625,4120.875,9720.5771484375
2024-05-31,8929.345703125,17534.484375,9169.65625,3970.1357421875,5360.6884765625,21200.0,2688.263671875,3940.5322265625,4038.274169921875,9337.5
2024-06-01,8929.345703125,17534.484375,9169.65625,3970.1357421875,5360.6884765625,21200.0,2688.263671875,3940.5322265625,4038.274169921875,9337.5
2024-06-02,8929.345703125,17534.484375,9169.65625,3970.1357421875,5360.6884765625,21200.0,2688.263671875,3940.5322265625,4038.274169921875,9337.5
2024-06-03,8953.478515625,17558.869140625,9194.6416015625,4143.943359375,5542.40673828125,21100.0,2716.0732421875,4133.42529296875,4240.18798828125,9768.4609375
2024-06-04,9025.87890625,17412.546875,9594.4091796875,4070.76123046875,5587.83642578125,19505.0,2780.96240234375,4206.90869140625,4258.54345703125,9888.1728515625
2024-06-05,9122.4130859375,17436.935546875,8644.9619140625,4025.022216796875,5451.5478515625,19350.0,2836.58154296875,4225.279296875,4231.009765625,10007.8837890625
2024-06-06,9146.544921875,17363.7734375,8694.93359375,4116.5,5610.55126953125,19700.0,2827.311767578125,4188.5380859375,4377.8564453125,10151.5380859375
2024-06-07,9001.7451171875,17363.7734375,8495.0498046875,3979.28369140625,5701.41015625,19600.0,2827.311767578125,4188.5380859375,4313.61083984375,10127.5966796875
2024-06-08,9001.7451171875,17363.7734375,8495.0498046875,3979.28369140625,5701.41015625,19600.0,2827.311767578125,4188.5380859375,4313.61083984375,10127.5966796875
2024-06-09,9001.7451171875,17363.7734375,8495.0498046875,3979.28369140625,5701.41015625,19600.0,2827.311767578125,4188.5380859375,4313.61083984375,10127.5966796875
2024-06-10,9194.8125,17339.3828125,8669.947265625,4025.022216796875,5701.41015625,19200.0,2790.232177734375,4142.61083984375,4231.009765625,10055.76953125
2024-06-11,8977.6123046875,17266.22265625,8545.0205078125,3970.1357421875,5565.12158203125,20050.0,2669.723876953125,3995.64453125,4111.697265625,10103.6533203125
2024-06-12,8929.345703125,17046.736328125,8769.8896484375,3979.28369140625,5383.4033203125,20500.0,2706.803466796875,4004.829833984375,4065.807861328125,10127.5966796875
2024-06-13,8881.078125,16876.025390625,8644.9619140625,3942.6923828125,5337.9736328125,22000.0,2632.64453125,4096.68408203125,4111.697265625,10223.365234375
2024-06-14,8881.078125,16851.63671875,8570.005859375,3823.771240234375,5224.39990234375,21005.0,2521.406005859375,4059.942138671875,3955.673095703125,10055.76953125
2024-06-15,8881.078125,16851.63671875,8570.005859375,3823.771240234375,5224.39990234375,21005.0,2521.406005859375,4059.942138671875,3955.673095703125,10055.76953125
2024-06-16,8881.078125,16851.63671875,8570.005859375,3823.771240234375,5224.39990234375,21005.0,2521.406005859375,4059.942138671875,3955.673095703125,10055.76953125
2024-06-17,8881.078125,16851.63671875,8570.005859375,3823.771240234375,5224.39990234375,21005.0,2521.406005859375,4059.942138671875,3955.673095703125,10055.76953125
2024-06-18,8881.078125,16851.63671875,8570.005859375,3823.771240234375,5224.39990234375,21005.0,2521.406005859375,4059.942138671875,3955.673095703125,10055.76953125
2024-06-19,8736.2783203125,16973.57421875,8669.947265625,3750.5888671875,5224.39990234375,24000.0,2623.37451171875,4087.49853515625,3946.4951171875,9768.4609375
2024-06-20,9098.279296875,17363.7734375,8594.9912109375,3906.101318359375,5406.1181640625,24000.0,2632.64453125,4087.49853515625,4038.274169921875,9744.51953125
2024-06-21,9267.2119140625,14803.1025390625,8619.9765625,4061.613525390625,5565.12158203125,24000.0,2734.613037109375,4124.240234375,4166.7646484375,9864.23046875
2024-06-22,9267.2119140625,14803.1025390625,8619.9765625,4061.613525390625,5565.12158203125,24000.0,2734.613037109375,4124.240234375,4166.7646484375,9864.23046875
2024-06-23,9267.2119140625,14803.1025390625,8619.9765625,4061.613525390625,5565.12158203125,24000.0,2734.613037109375,4124.240234375,4166.7646484375,9864.23046875
2024-06-24,9267.2119140625,14803.1025390625,8819.8603515625,4025.022216796875,5451.5478515625,23900.0,2734.613037109375,4069.12744140625,4166.7646484375,9864.23046875
2024-06-25,9267.2119140625,14803.1025390625,8919.8017578125,4006.726806640625,5383.4033203125,23900.0,2771.692626953125,4041.571533203125,4111.697265625,9696.6337890625
2024-06-26,9170.6787109375,14827.4912109375,9069.71484375,3997.578857421875,5315.2587890625,24117.5,2780.96240234375,4059.942138671875,4056.6298828125,9936.0576171875
2024-06-27,9412.01171875,14973.814453125,9044.7294921875,4079.90869140625,5451.5478515625,24300.0,2808.77197265625,4069.12744140625,4203.47607421875,10055.76953125
2024-06-28,9580.9462890625,15388.3994140625,9219.626953125,4207.9775390625,5587.83642578125,25000.0,2901.470703125,4096.68408203125,4276.8994140625,9864.23046875
2024-06-29,9580.9462890625,15388.3994140625,9219.626953125,4207.9775390625,5587.83642578125,25000.0,2901.470703125,4096.68408203125,4276.8994140625,9864.23046875
2024-06-30,9580.9462890625,15388.3994140625,9219.626953125,4207.9775390625,5587.83642578125,25000.0,2901.470703125,4096.68408203125,4276.8994140625,9864.23046875
2024-07-01,9532.6796875,15900.533203125,9094.7001953125,4235.42138671875,5678.6953125,27000.0,2864.391357421875,4243.64990234375,4322.7890625,9864.23046875
2024-07-02,9556.8125,17119.900390625,8994.7587890625,4180.5341796875,5633.26611328125,26900.0,2818.0419921875,4160.9814453125,4322.7890625,9816.3466796875
2024-07-03,9653.3466796875,18778.236328125,9194.6416015625,4207.9775390625,5655.98046875,26870.0,2808.77197265625,4197.72314453125,4267.7216796875,9840.2880859375
2024-07-04,9484.4130859375,18509.9765625,9194.6416015625,4381.78564453125,5678.6953125,26870.0,2743.8828125,4179.35205078125,4322.7890625,9792.4033203125
2024-07-05,9605.0791015625,18388.0390625,9194.6416015625,4390.93359375,5837.69873046875,27002.5,2799.502197265625,4206.90869140625,4313.61083984375,9840.2880859375
2024-07-06,9605.0791015625,18388.0390625,9194.6416015625,4390.93359375,5837.69873046875,27002.5,2799.502197265625,4206.90869140625,4313.61083984375,9840.2880859375
2024-07-07,9605.0791015625,18388.0390625,9194.6416015625,4390.93359375,5837.69873046875,27002.5,2799.502197265625,4206.90869140625,4313.61083984375,9840.2880859375
2024-07-08,9701.6123046875,18335.328125,9319.5693359375,4345.1943359375,5655.98046875,27500.0,2855.121337890625,4262.0205078125,4286.0771484375,9960.0
2024-07-09,9725.74609375,18310.75,9194.6416015625,4454.9677734375,5792.26953125,28000.0,2855.121337890625,4188.5380859375,4460.45751953125,10082.05859375
2024-07-10,9749.8798828125,18138.705078125,9494.466796875,4436.67236328125,5792.26953125,27750.0,2929.280517578125,4170.1669921875,4423.74560546875,10057.6474609375
2024-07-11,9725.74609375,18335.328125,9594.4091796875,4427.52490234375,5814.984375,28000.0,2947.820068359375,4142.61083984375,4469.63525390625,10057.6474609375
2024-07-12,9725.74609375,18040.390625,9494.466796875,4482.4111328125,5837.69873046875,28300.0,2984.899658203125,4170.1669921875,4611.892578125,10130.8828125
2024-07-13,9725.74609375,18040.390625,9494.466796875,4482.4111328125,5837.69873046875,28300.0,2984.899658203125,4170.1669921875,4611.892578125,10130.8828125
2024-07-14,9725.74609375,18040.390625,9494.466796875,4482.4111328125,5837.69873046875,28300.0,2984.899658203125,4170.1669921875,4611.892578125,10130.8828125
2024-07-15,9701.6123046875,17671.71875,9694.3505859375,4409.22900390625,5769.5546875,29000.0,2929.280517578125,4105.869140625,4611.892578125,10326.1767578125
2024-07-16,9605.0791015625,17647.138671875,9819.2783203125,4326.89892578125,5769.5546875,29000.0,2873.6611328125,4023.20068359375,4570.59228515625,10228.529296875
2024-07-17,9460.279296875,17892.919921875,9719.3359375,4354.34228515625,5860.41357421875,29000.0,3012.709228515625,4096.68408203125,4588.94775390625,10497.05859375
2024-07-18,9749.8798828125,17622.5625,9669.365234375,4473.26318359375,5951.27294921875,29000.0,2975.6298828125,4170.1669921875,4657.7822265625,10497.05859375
2024-07-19,9774.013671875,17647.138671875,9469.4814453125,4482.4111328125,5928.55810546875,28500.0,2910.74072265625,4160.9814453125,4680.72705078125,10545.8828125
2024-07-20,9774.013671875,17647.138671875,9469.4814453125,4482.4111328125,5928.55810546875,28500.0,2910.74072265625,4160.9814453125,4680.72705078125,10545.8828125
2024-07-21,9774.013671875,17647.138671875,9469.4814453125,4482.4111328125,5928.55810546875,28500.0,2910.74072265625,4160.9814453125,4680.72705078125,10545.8828125
2024-07-22,9749.8798828125,17204.732421875,9344.5546875,4491.55908203125,6087.5615234375,28800.0,2873.6611328125,4151.7958984375,4680.72705078125,10643.529296875
2024-07-23,9822.279296875,17130.998046875,9444.49609375,4381.78564453125,6019.4169921875,29025.0,2929.280517578125,4087.49853515625,4634.83740234375,10472.6474609375
2024-07-24,9725.74609375,16983.529296875,9419.5107421875,4372.6376953125,5883.12841796875,29025.0,2836.58154296875,4160.9814453125,4680.72705078125,10545.8828125
2024-07-25,9942.9462890625,17204.732421875,9444.49609375,4299.4560546875,5973.98779296875,29000.0,2864.391357421875,4124.240234375,4611.892578125,10594.7060546875
2024-07-26,9967.080078125,17008.10546875,9544.4384765625,4354.34228515625,5951.27294921875,29325.0,2873.6611328125,4234.46484375,4588.94775390625,10594.7060546875
2024-07-27,9967.080078125,17008.10546875,9544.4384765625,4354.34228515625,5951.27294921875,29325.0,2873.6611328125,4234.46484375,4588.94775390625,10594.7060546875
2024-07-28,9967.080078125,17008.10546875,9544.4384765625,4354.34228515625,5951.27294921875,29325.0,2873.6611328125,4234.46484375,4588.94775390625,10594.7060546875
2024-07-29,9894.6796875,16909.794921875,9519.453125,4372.6376953125,5883.12841796875,29800.0,2827.311767578125,4234.46484375,4611.892578125,10570.2939453125
2024-07-30,9822.279296875,16909.794921875,9594.4091796875,4272.01220703125,5883.12841796875,29575.0,2669.723876953125,4170.1669921875,4543.05859375,10643.529296875
2024-07-31,9918.8134765625,16762.32421875,9644.3798828125,4272.01220703125,5814.984375,29600.0,2669.723876953125,4335.50390625,4561.4140625,10667.94140625
2024-08-01,10015.3466796875,16737.74609375,9819.2783203125,4345.1943359375,6132.9912109375,29750.0,2669.723876953125,4353.87451171875,4657.7822265625,10741.1767578125
2024-08-02,9846.4130859375,16713.16796875,10094.1181640625,4308.603515625,6178.42041015625,31500.0,2641.914306640625,4307.94775390625,4680.72705078125,10912.05859375
2024-08-03,9846.4130859375,16713.16796875,10094.1181640625,4308.603515625,6178.42041015625,31500.0,2641.914306640625,4307.94775390625,4680.72705078125,10912.05859375
2024-08-04,9846.4130859375,16713.16796875,10094.1181640625,4308.603515625,6178.42041015625,31500.0,2641.914306640625,4307.94775390625,4680.72705078125,10912.05859375
2024-08-05,9532.6796875,16516.54296875,9394.525390625,4143.943359375,5973.98779296875,31200.0,2586.294921875,4188.5380859375,4552.236328125,10643.529296875
2024-08-06,9653.3466796875,16590.27734375,9669.365234375,4207.9775390625,6019.4169921875,31900.0,2586.294921875,4234.46484375,4611.892578125,10741.1767578125
2024-08-07,9749.8798828125,17130.998046875,10294.0009765625,4226.2734375,6155.7060546875,31925.0,2614.104736328125,4252.83544921875,4588.94775390625,10790.0
2024-08-08,9870.546875,17155.576171875,10318.986328125,4262.86474609375,6178.42041015625,31700.0,2641.914306640625,4353.87451171875,4611.892578125,10716.7646484375
2024-08-09,9798.146484375,17155.576171875,10468.8994140625,4272.01220703125,6223.85009765625,31700.0,2623.37451171875,4372.2451171875,4703.67138671875,10936.470703125
2024-08-10,9798.146484375,17155.576171875,10468.8994140625,4272.01220703125,6223.85009765625,31700.0,2623.37451171875,4372.2451171875,4703.67138671875,10936.470703125
2024-08-11,9798.146484375,17155.576171875,10468.8994140625,4272.01220703125,6223.85009765625,31700.0,2623.37451171875,4372.2451171875,4703.67138671875,10936.470703125
2024-08-12,9846.4130859375,16909.794921875,10468.8994140625,4281.16015625,6269.27978515625,37500.0,2660.4541015625,4372.2451171875,4703.67138671875,10741.1767578125
2024-08-13,9942.9462890625,17106.419921875,10493.884765625,4317.7509765625,6360.138671875,41875.0,2641.914306640625,4372.2451171875,4749.56103515625,10912.05859375
2024-08-14,9846.4130859375,17081.841796875,10618.8125,4409.22900390625,6428.283203125,41275.0,2651.18408203125,4491.65576171875,4841.33984375,11082.94140625
2024-08-15,9870.546875,17130.998046875,10468.8994140625,4418.376953125,6382.853515625,40450.0,2660.4541015625,4491.65576171875,4818.3955078125,11009.7060546875
2024-08-16,9967.080078125,16737.74609375,10094.1181640625,4418.376953125,6428.283203125,40350.0,2743.8828125,4565.138671875,4864.28466796875,11107.3525390625
2024-08-17,9967.080078125,16737.74609375,10094.1181640625,4418.376953125,6428.283203125,40350.0,2743.8828125,4565.138671875,4864.28466796875,11107.3525390625
2024-08-18,9967.080078125,16737.74609375,10094.1181640625,4418.376953125,6428.283203125,40350.0,2743.8828125,4565.138671875,4864.28466796875,11107.3525390625
